id,run_id,machine_id,timestamp,elapsed_seconds,phase,stress_cpu_target_pct,stress_memory_target_mb,cpu_pct,cpu_per_core_json,cpu_frequency_mhz,ram_pct,ram_used_mb,ram_available_mb,swap_pct,swap_used_mb,disk_usage_pct,disk_free_gb,disk_read_mb_s,disk_write_mb_s,disk_latency_ms,net_sent_mb_s,net_recv_mb_s,network_latency_ms,process_count,thread_count,context_switches_per_s,temperature_c,gpu_usage_pct,gpu_per_device_json,battery_pct,battery_plugged,sensor_errors_json,missed_deadline,legacy_id
56,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:12.362Z,110.035,baseline,,,19.0,"[20.7, 18.2, 13.6, 12.5, 36.0, 20.6, 5.5, 26.5, 23.1, 13.1]",3504.0,77.5,5763.0,3859.5,0.0,0.0,3.1,387.25,1.6692,1.4541,0.704,0.0015,0.0026,24.019,377,1686,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
57,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:14.405Z,112.078,baseline,,,13.7,"[18.6, 20.1, 17.0, 10.6, 9.5, 4.5, 2.5, 30.3, 20.0, 4.5]",3504.0,76.8,5694.2,3993.0,0.0,0.0,3.1,387.25,0.6431,0.0451,0.178,0.0,0.0,58.88,377,1693,1257.0,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
58,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:16.403Z,114.076,baseline,,,10.9,"[17.6, 13.6, 10.1, 6.0, 4.5, 4.0, 4.0, 21.4, 24.6, 4.0]",3504.0,76.6,5681.4,4022.0,0.0,0.0,3.1,387.25,0.6083,0.215,0.181,0.0041,0.0031,61.138,377,1688,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
59,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:18.386Z,116.059,baseline,,,12.9,"[17.7, 15.1, 12.1, 9.0, 11.5, 6.5, 2.5, 22.1, 24.0, 8.0]",3504.0,77.3,5786.3,3898.7,0.0,0.0,3.1,387.25,0.4424,0.0205,0.22,0.0005,0.0005,38.583,377,1687,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
60,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:20.392Z,118.064,baseline,,,8.0,"[13.1, 11.5, 6.0, 5.5, 1.0, 0.5, 0.0, 29.5, 12.5, 0.5]",3504.0,77.2,5752.3,3914.9,0.0,0.0,3.1,387.25,0.3932,0.0369,0.186,0.0138,0.002,43.658,377,1685,962.5,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
61,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:22.386Z,120.058,baseline,,,7.2,"[11.6, 9.0, 6.5, 4.0, 0.5, 0.0, 0.0, 19.6, 20.0, 0.5]",3504.0,77.0,5724.8,3944.5,0.0,0.0,3.1,387.25,1.5278,1.4438,0.294,0.0,0.0,38.337,377,1702,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
62,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:24.387Z,122.06,baseline,,,7.3,"[11.6, 10.1, 6.5, 3.0, 0.0, 0.0, 0.0, 31.7, 8.0, 2.0]",3504.0,76.6,5649.4,4023.2,0.0,0.0,3.1,387.25,0.2028,0.0287,0.25,0.0,0.0,39.387,377,1694,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
63,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:26.381Z,124.054,baseline,,,10.9,"[18.7, 15.7, 11.6, 12.1, 4.0, 1.5, 0.0, 18.4, 24.6, 3.0]",3504.0,77.3,5762.3,3900.2,0.0,0.0,3.1,387.25,0.4567,0.1413,0.176,0.0005,0.0005,34.465,377,1703,558.0,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
64,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:28.394Z,126.067,baseline,,,11.6,"[16.0, 16.1, 13.1, 12.0, 7.5, 1.0, 0.5, 14.6, 31.3, 3.5]",3504.0,78.1,5823.5,3765.4,0.0,0.0,3.1,387.25,0.0799,0.5079,0.429,0.0,0.0,46.475,376,1724,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
65,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:30.382Z,128.055,baseline,,,8.3,"[13.6, 10.6, 10.1, 4.0, 1.5, 0.5, 0.0, 28.6, 13.1, 1.0]",3504.0,77.2,5679.3,3912.1,0.0,0.0,3.1,387.25,1.0383,0.0205,2.625,0.0005,0.0,36.144,376,1721,477.5,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
66,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:32.389Z,130.062,baseline,,,10.0,"[15.1, 14.1, 10.5, 7.5, 7.5, 1.0, 0.5, 9.5, 31.2, 3.0]",3504.0,77.4,5709.2,3884.7,0.0,0.0,3.1,387.25,1.5299,1.4869,0.31,0.0,0.0005,42.17,371,1694,594.5,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
67,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:34.380Z,132.053,baseline,,,9.5,"[14.6, 12.6, 10.1, 6.0, 10.6, 15.5, 3.0, 4.5, 18.4, 0.0]",3504.0,77.4,5720.6,3874.5,0.0,0.0,3.1,387.25,0.2294,0.0205,0.194,0.0005,0.0,33.981,371,1664,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
68,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:36.399Z,134.072,baseline,,,14.1,"[18.1, 23.5, 16.1, 11.6, 10.4, 36.5, 6.5, 8.4, 5.0, 5.0]",3504.0,77.5,5700.1,3867.3,0.0,0.0,3.1,387.25,0.8233,1.0854,0.097,0.0,0.0005,49.915,371,1666,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
69,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:38.394Z,136.067,baseline,,,9.6,"[17.7, 14.2, 12.6, 11.5, 2.5, 36.2, 0.5, 0.5, 1.0, 0.0]",3504.0,76.9,5586.1,3972.8,0.0,0.0,3.1,387.25,2.1709,0.0164,0.143,0.0005,0.0,46.035,371,1672,746.0,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
70,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:40.389Z,138.062,baseline,,,11.9,"[19.7, 16.6, 13.6, 11.1, 16.0, 27.0, 4.0, 8.0, 2.5, 1.0]",3504.0,77.6,5698.2,3843.4,0.0,0.0,3.1,387.25,0.043,0.0205,0.364,0.002,0.0005,41.785,371,1675,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
71,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:42.386Z,140.059,baseline,,,8.5,"[13.5, 12.6, 11.0, 5.0, 3.5, 36.0, 1.0, 2.0, 0.0, 0.5]",3504.0,77.3,5654.0,3893.3,0.0,0.0,3.1,387.25,2.3266,1.4337,0.254,0.002,0.0031,38.668,371,1676,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
72,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:44.386Z,142.059,baseline,,,8.8,"[13.6, 13.5, 10.6, 7.0, 4.0, 36.5, 1.5, 1.5, 0.0, 0.0]",3504.0,77.0,5604.3,3943.8,0.0,0.0,3.1,387.25,0.1106,0.0205,0.412,0.0005,0.0005,38.344,371,1670,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
73,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:46.408Z,144.081,baseline,,,8.3,"[12.6, 12.6, 9.5, 6.5, 3.0, 37.0, 1.0, 0.5, 0.0, 0.0]",3504.0,77.0,5597.1,3954.4,0.0,0.0,3.1,387.25,0.0102,0.0246,0.333,0.0,0.0,62.004,371,1665,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
74,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:48.386Z,146.059,baseline,,,8.8,"[16.1, 12.6, 12.0, 6.6, 2.0, 37.5, 0.5, 0.5, 0.5, 0.0]",3504.0,77.0,5600.6,3950.4,0.0,0.0,3.1,387.25,0.5837,0.342,0.127,0.0005,0.0005,37.557,372,1670,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
75,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:50.406Z,148.079,baseline,,,10.3,"[17.7, 18.1, 12.6, 9.0, 5.0, 36.2, 2.0, 2.5, 0.0, 0.0]",3504.0,76.9,5569.3,3963.3,0.0,0.0,3.1,387.25,0.6902,0.0922,0.2,0.0061,0.001,58.226,372,1674,743.0,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
76,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:52.383Z,150.056,baseline,,,8.2,"[15.1, 12.6, 8.5, 6.0, 11.1, 28.0, 0.5, 0.5, 0.0, 0.0]",3504.0,77.2,5622.2,3912.4,0.0,0.0,3.1,387.25,1.4766,1.4397,0.857,0.0005,0.0,34.906,372,1664,48.5,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
77,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:54.390Z,152.063,baseline,,,9.9,"[13.0, 12.1, 7.1, 6.0, 24.1, 21.1, 4.5, 4.5, 3.5, 3.5]",3504.0,77.1,5597.6,3942.4,0.0,0.0,3.1,387.25,0.0616,0.0164,0.316,0.0,0.0005,49.947,372,1663,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
78,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:56.368Z,154.041,baseline,,,7.2,"[13.1, 9.5, 6.5, 3.5, 26.0, 13.5, 0.0, 0.5, 0.0, 0.0]",3504.0,77.1,5604.6,3937.6,0.0,0.0,3.1,387.25,0.0082,0.0246,0.286,0.0005,0.0,23.315,372,1657,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
79,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:32:58.369Z,156.042,baseline,,,9.4,"[13.6, 13.1, 8.5, 5.5, 24.6, 22.5, 1.5, 4.5, 0.5, 0.0]",3504.0,77.6,5693.8,3845.8,0.0,0.0,3.1,387.25,0.1556,0.088,0.364,0.0036,0.0031,24.98,372,1665,1279.6,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
80,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:00.399Z,158.072,baseline,,,10.0,"[19.7, 12.1, 9.1, 7.0, 26.9, 18.5, 2.0, 4.0, 0.5, 0.0]",3504.0,78.0,5755.0,3787.3,0.0,0.0,3.1,387.25,0.3498,0.0552,0.194,0.002,0.002,52.395,372,1674,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
81,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:02.373Z,160.046,baseline,,,11.4,"[20.6, 19.1, 17.5, 15.2, 19.6, 18.6, 0.5, 3.0, 0.0, 0.0]",3504.0,77.0,5589.5,3955.5,0.0,0.0,3.1,387.25,3.1924,1.4589,0.157,0.0,0.001,26.472,372,1681,1471.7,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
82,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:04.383Z,162.056,baseline,,,10.3,"[17.0, 15.6, 15.2, 11.0, 5.5, 2.5, 0.5, 27.1, 8.0, 1.0]",3504.0,77.0,5591.4,3958.9,0.0,0.0,3.1,387.25,0.9129,0.0225,0.161,0.0005,0.0005,37.169,372,1673,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
83,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:06.383Z,164.056,baseline,,,9.5,"[16.7, 13.1, 15.1, 8.5, 0.5, 0.0, 0.0, 30.0, 10.1, 1.0]",3504.0,76.9,5590.1,3960.8,0.0,0.0,3.1,387.25,0.1557,1.0097,0.07,0.0005,0.0005,34.79,372,1671,94.5,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
84,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:08.384Z,166.057,baseline,,,10.0,"[14.1, 12.6, 10.0, 5.5, 9.0, 1.5, 0.5, 13.6, 28.6, 4.5]",3504.0,77.5,5690.1,3863.5,0.0,0.0,3.1,387.25,0.3932,0.0205,0.14,0.0,0.0005,37.946,372,1667,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
85,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:10.412Z,168.085,baseline,,,9.1,"[15.1, 13.6, 11.1, 5.5, 3.0, 0.0, 0.0, 5.0, 36.3, 1.0]",3504.0,77.2,5637.7,3916.5,0.0,0.0,3.1,387.25,0.7882,0.0164,0.133,0.0,0.0,67.805,372,1664,183.9,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
86,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:12.395Z,170.068,baseline,,,12.7,"[23.7, 23.0, 21.1, 18.5, 0.5, 0.0, 0.0, 3.0, 36.2, 1.0]",3504.0,77.1,5582.2,3930.1,0.0,0.0,3.1,387.25,2.2136,1.5215,0.191,0.0046,0.0123,53.748,382,1715,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
87,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:14.414Z,172.087,baseline,,,12.5,"[19.5, 16.7, 14.0, 13.0, 4.5, 5.0, 3.5, 7.0, 37.3, 5.0]",3504.0,77.0,5571.1,3944.4,0.0,0.0,3.1,387.25,1.261,0.0204,0.168,0.0026,0.0066,67.105,382,1720,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
88,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:16.407Z,174.08,baseline,,,13.4,"[28.6, 26.5, 21.1, 17.7, 1.0, 0.5, 0.0, 2.5, 35.7, 1.0]",3504.0,77.0,5556.1,3944.0,0.0,0.0,3.1,387.25,0.5427,0.0594,0.186,0.0005,0.0,59.309,385,1731,400.0,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
89,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:18.398Z,176.071,baseline,,,9.3,"[15.2, 15.2, 12.1, 8.0, 1.5, 0.0, 0.0, 3.0, 37.0, 1.0]",3504.0,77.1,5577.4,3935.6,0.0,0.0,3.1,387.25,0.9032,0.0205,0.154,0.0036,0.0384,51.887,385,1717,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
90,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:20.390Z,178.063,baseline,,,9.0,"[16.1, 13.5, 9.5, 9.0, 1.0, 0.0, 0.0, 3.0, 36.5, 1.5]",3504.0,77.0,5561.2,3947.2,0.0,0.0,3.1,387.25,0.3503,0.1209,0.174,0.0051,0.002,43.421,385,1717,704.8,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
91,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:22.383Z,180.056,baseline,,,7.8,"[11.6, 11.6, 7.6, 6.5, 1.0, 0.0, 0.0, 2.5, 37.0, 0.5]",3504.0,77.1,5566.6,3942.6,0.0,0.0,3.1,387.25,1.6726,1.4372,0.292,0.0,0.0,35.286,385,1715,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
92,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:24.406Z,182.079,baseline,,,8.7,"[15.6, 12.6, 11.1, 6.0, 1.5, 0.0, 0.0, 3.5, 36.0, 1.0]",3504.0,77.0,5550.8,3948.3,0.0,0.0,3.1,387.24,0.0778,0.1905,0.286,0.001,0.001,58.864,385,1713,234.0,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
93,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:26.373Z,184.046,baseline,,,11.2,"[19.2, 16.1, 10.5, 7.1, 5.5, 3.0, 1.5, 18.0, 26.6, 5.0]",3504.0,77.8,5690.8,3810.6,0.0,0.0,3.1,387.24,0.1783,0.0164,0.25,0.0,0.0005,30.546,385,1717,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
94,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:28.395Z,186.068,baseline,,,18.0,"[23.1, 20.7, 20.2, 14.0, 19.9, 5.5, 1.5, 25.1, 32.7, 17.6]",3504.0,78.1,5822.3,3765.8,0.0,0.0,3.1,387.24,0.4178,0.2089,0.126,0.0,0.0,54.934,385,1724,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
95,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:30.392Z,188.065,baseline,,,12.9,"[18.7, 15.0, 13.1, 10.1, 10.1, 32.7, 2.5, 14.9, 9.0, 3.0]",3504.0,77.0,5672.9,3954.0,0.0,0.0,3.1,387.24,0.0451,0.0205,0.278,0.0005,0.0,47.704,385,1719,1138.3,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
96,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:32.386Z,190.059,baseline,,,10.4,"[15.5, 13.0, 9.5, 5.0, 15.0, 29.4, 4.5, 4.5, 4.0, 3.5]",3504.0,76.8,5649.7,3986.0,0.0,0.0,3.1,387.24,1.6073,1.4375,0.566,0.0,0.0005,38.236,385,1714,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
97,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:34.389Z,192.062,baseline,,,7.4,"[11.1, 8.1, 7.0, 3.0, 21.5, 21.1, 1.0, 1.5, 0.0, 0.0]",3504.0,76.7,5627.9,4006.4,0.0,0.0,3.1,387.24,0.8622,0.0287,0.162,0.0005,0.0005,42.419,385,1697,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
98,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:36.422Z,194.095,baseline,,,8.9,"[12.1, 17.0, 12.6, 5.5, 21.0, 20.0, 0.0, 0.5, 0.0, 0.0]",3504.0,76.7,5626.6,4010.1,0.0,0.0,3.1,387.24,0.1004,1.3701,0.044,0.0,0.0,74.366,385,1697,38.5,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
99,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:38.387Z,196.06,baseline,,,11.6,"[17.6, 13.2, 12.6, 7.0, 26.1, 19.0, 5.5, 10.0, 3.5, 2.0]",3504.0,77.4,5754.6,3881.0,0.0,0.0,3.1,387.24,0.768,0.0369,0.165,0.002,0.02,39.703,385,1705,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
100,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:40.378Z,198.052,baseline,,,14.3,"[23.7, 21.2, 17.7, 13.1, 18.1, 28.3, 5.5, 11.5, 4.0, 0.5]",3504.0,77.3,5711.2,3904.9,0.0,0.0,3.1,387.24,0.2398,0.1742,0.286,0.002,0.1435,33.788,385,1716,1512.4,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
101,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:42.386Z,200.059,baseline,,,8.4,"[12.6, 13.5, 9.0, 7.0, 2.5, 37.6, 0.5, 0.5, 0.0, 0.0]",3504.0,77.1,5681.6,3937.5,0.0,0.0,3.1,387.24,1.4978,1.5694,0.846,0.0056,0.1545,42.299,385,1714,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
102,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:44.393Z,202.066,baseline,,,10.7,"[14.1, 15.1, 10.6, 8.0, 14.0, 30.3, 4.5, 6.5, 2.5, 1.5]",3504.0,77.4,5733.9,3886.3,0.0,0.0,3.1,387.24,0.1886,0.5371,0.2,0.0,0.0,47.398,385,1706,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
103,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:46.386Z,204.059,baseline,,,12.1,"[18.2, 15.7, 14.0, 9.1, 26.6, 21.1, 6.5, 8.5, 1.5, 0.5]",3504.0,77.5,5726.8,3870.8,0.0,0.0,3.1,387.24,0.5939,0.0901,0.18,0.0005,0.0,39.851,385,1702,154.0,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
104,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:48.399Z,206.072,baseline,,,7.3,"[11.6, 9.5, 6.6, 3.5, 13.0, 28.0, 0.5, 0.5, 0.0, 0.0]",3504.0,77.3,5703.3,3895.4,0.0,0.0,3.1,387.24,2.3101,0.0184,0.142,0.001,0.0026,53.313,385,1704,109.4,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
105,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:50.396Z,208.069,baseline,,,20.5,"[25.8, 24.1, 18.6, 15.6, 38.9, 23.1, 16.2, 23.1, 11.5, 8.0]",3504.0,77.6,5751.9,3841.5,0.0,0.0,3.1,387.24,0.328,0.2173,0.105,0.0051,0.001,54.008,385,1710,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
106,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:52.368Z,210.041,baseline,,,17.4,"[24.2, 19.2, 19.2, 14.1, 18.6, 8.5, 4.0, 33.2, 20.1, 13.5]",3504.0,77.4,5759.3,3883.8,0.0,0.0,3.1,387.24,1.5695,1.4345,0.935,0.0015,0.0005,23.072,385,1715,73.9,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
107,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:54.380Z,212.053,baseline,,,19.4,"[21.6, 21.2, 17.6, 14.1, 24.4, 10.5, 8.5, 31.7, 28.6, 15.7]",3504.0,76.7,5822.6,3994.9,0.0,0.0,3.1,387.24,0.3218,0.0369,0.208,0.0046,0.2829,40.102,385,1710,345.8,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
108,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:56.404Z,214.077,baseline,,,13.1,"[17.2, 16.1, 12.6, 9.5, 13.6, 4.0, 2.0, 22.1, 25.5, 8.5]",3504.0,76.9,5848.5,3972.1,0.0,0.0,3.1,387.24,0.354,0.2087,0.123,0.0,0.0005,56.909,385,1706,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
109,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:33:58.386Z,216.06,baseline,,,15.3,"[20.2, 15.7, 12.6, 11.6, 18.5, 5.0, 1.0, 31.7, 25.6, 11.5]",3504.0,78.0,5863.1,3782.5,0.0,0.0,3.1,387.24,0.1558,0.1824,0.184,0.0113,0.0036,42.816,385,1709,,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
110,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:34:00.403Z,218.076,baseline,,,14.5,"[20.6, 16.7, 14.6, 11.1, 17.1, 4.0, 2.0, 30.3, 19.1, 10.1]",3504.0,77.7,5800.4,3832.2,0.0,0.0,3.1,387.24,0.5934,0.1985,0.151,0.0005,0.0005,55.41,371,1675,173.9,,,[],98.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
