comparison,feature,feature_type,train_mean,difficult_mean,train_median,difficult_median,train_std,difficult_std,train_p10,train_p25,train_p75,train_p90,train_p95,difficult_p10,difficult_p25,difficult_p75,difficult_p90,difficult_p95,train_missing_pct,difficult_missing_pct,missing_pct_difference,standardized_mean_difference,absolute_smd,psi,ks_statistic,shift_metric,shift_rank
train_positive_vs_difficult_positive,thread_count,raw,3682.9765231576707,4559.370349170005,3804.0,4502.0,1105.9261907815642,315.3479953654929,2159.0,2654.25,4662.0,4969.0,5161.0,4181.0,4303.0,4814.5,4980.6,5092.799999999999,0.0,0.0,0.0,1.0777391505245597,1.0777391505245597,6.536609851056173,0.5697227793013124,6.647461929825871,8
train_positive_vs_difficult_positive,thread_count_max_120s,engineered,3781.6662883892473,4667.736691471093,3902.0,4600.0,1117.475365894633,337.91897067708027,2205.0,2745.0,4750.0,5060.0,5273.149999999998,4268.0,4366.0,4935.0,5189.0,5247.0,0.0,0.0,0.0,1.0733584800915994,1.0733584800915994,6.480625237080674,0.57123772271418,6.644596202805779,9
train_positive_vs_difficult_positive,thread_count_min_30s,engineered,3650.864245691184,4516.315970234688,3768.0,4477.0,1102.9349792927287,303.3092467915378,2137.0,2629.0,4634.0,4937.0,5128.0,4157.0,4269.0,4777.0,4902.8,5024.0,0.0,0.0,0.0,1.0699839839593603,1.0699839839593603,6.541407613169302,0.5737611329939203,6.643745116953281,10
train_positive_vs_difficult_positive,thread_count_min_60s,engineered,3631.360770267395,4485.505437893532,3747.0,4415.0,1099.454336877825,293.05584608108813,2134.0,2607.0,4618.0,4919.299999999999,5105.0,4134.0,4226.0,4756.5,4865.0,4987.0,0.0,0.0,0.0,1.0616098740638642,1.0616098740638642,6.580807162448863,0.5804312362578906,6.642041110321754,11
train_positive_vs_difficult_positive,thread_count_min_120s,engineered,3606.5802539187175,4437.012020606754,3722.5,4348.0,1093.9959480925247,282.05091498028924,2128.0,2600.0,4591.0,4894.0,5091.0,4093.0,4213.0,4730.0,4800.0,4865.0,0.0,0.0,0.0,1.0395107420206382,1.0395107420206382,6.786740720467707,0.5935527342364707,6.633063476257109,12
train_positive_vs_difficult_positive,swap_pct_max_120s,engineered,22.328771544081143,13.043903835145963,17.5,12.6,22.41674570297176,1.8914715714288852,2.3,7.6,28.3,45.6,86.2,11.0,11.2,14.6,15.6,16.3,0.0,0.0,0.0,-0.583683790609488,0.583683790609488,10.491140389127064,0.5568125398964465,6.140496330505934,13
train_positive_vs_difficult_positive,swap_pct_max_60s,engineered,22.252748421873893,12.942987979393246,17.4,12.1,22.39227647061959,1.854680714139718,2.3,7.5,28.2,45.6,86.2,11.0,11.1,14.5,15.5,16.3,0.0,0.0,0.0,-0.585963618131283,0.585963618131283,10.635643303094097,0.5536917511880275,6.1396553693193106,14
train_positive_vs_difficult_positive,swap_pct_max_30s,engineered,22.205574863465497,12.878935317687464,17.4,12.1,22.379777874125487,1.8246411908085507,2.3,7.5,28.1,45.6,86.2,11.0,11.1,14.5,15.5,16.3,0.0,0.0,0.0,-0.5874159820308129,0.5874159820308129,10.590315955352871,0.5514575501808638,6.138873532211677,15
train_positive_vs_difficult_positive,swap_pct,raw,22.144630824881197,12.800915855752717,17.4,12.0,22.36606605574402,1.792001852228692,2.3,7.5,28.1,45.179999999999566,86.2,11.0,11.1,14.5,15.5,16.1,0.0,0.0,0.0,-0.5889188645927173,0.5889188645927173,10.531816059721859,0.5493652032059011,6.138284067798618,16
train_positive_vs_difficult_positive,swap_pct_mean_30s,engineered,22.127406401143325,12.8189945733685,17.4,12.0,22.377026646261722,1.7868202365060522,2.3,7.5,28.042142857142856,44.009333333333245,86.2,11.0,11.1,14.5,15.5,16.174318181818183,0.0,0.0,0.0,-0.5864190163290778,0.5864190163290778,10.52258742209787,0.5494361302220016,6.135855146551079,17
train_positive_vs_difficult_positive,swap_pct_mean_60s,engineered,22.1107885340245,12.83527757674589,17.4,12.065,22.38716241895902,1.7837421613094027,2.3,7.491098484848484,28.03125,43.6,86.2,11.0,11.1,14.496875,15.5,16.200000000000003,0.0,0.0,0.0,-0.5840897765195165,0.5840897765195165,10.526060016415178,0.5496843747783531,6.13377415129787,18
train_positive_vs_difficult_positive,swap_pct_min_30s,engineered,22.054886871409323,12.75684029765312,17.3,12.0,22.373661680962957,1.7672024342312114,2.3,7.4,28.0,43.6,86.2,11.0,11.1,14.3,15.5,16.1,0.0,0.0,0.0,-0.5858941027345834,0.5858941027345834,10.614561965684835,0.5470955386906873,6.1329896414252705,19
train_positive_vs_difficult_positive,swap_pct_min_60s,engineered,21.984764876941632,12.723640526617059,17.3,12.0,22.37883806946649,1.7456825560871556,2.2,7.4,28.0,43.6,86.2,11.0,11.1,14.2,15.380000000000019,16.1,0.0,0.0,0.0,-0.5834771567956135,0.5834771567956135,10.531782134073433,0.546067096957231,6.129544253752844,20
train_positive_vs_difficult_positive,swap_pct_mean_120s,engineered,22.080463184812878,12.855579910654948,17.4,12.081632653061224,22.406796041480895,1.779265817842545,2.273518518518519,7.4,28.016666666666666,43.6,86.2,11.0,11.12090017825312,14.5,15.472760180995476,16.22562313655337,0.0,0.0,0.0,-0.5804050533841427,0.5804050533841427,10.52399279886475,0.5487623235690475,6.129167376953189,21
train_positive_vs_difficult_positive,swap_pct_min_120s,engineered,21.86712178168665,12.671894676588439,17.2,11.9,22.388832186326976,1.718001520958008,2.2,7.4,27.7,43.6,86.2,11.0,11.0,14.2,15.3,16.1,0.0,0.0,0.0,-0.5791234556614763,0.5791234556614763,10.675927007411355,0.5424143556280587,6.121537811289535,22
train_positive_vs_difficult_positive,context_switches_per_s_min_60s,engineered,29057.929363952582,16265.879381443297,31285.6,11316.85,23573.30552761214,23191.14945828479,78.8,6376.1,46393.7,60614.7,66782.7,5445.6,8486.8,15271.6,20272.9,30584.375,0.08511241932051919,0.05724098454493417,-0.027871434775585017,-0.5470660516801332,0.5470660516801332,4.93076488070041,0.48797588313695517,5.965806815517499,23
train_positive_vs_difficult_positive,swap_used_mb,raw,3969.101744804596,4946.688838008014,3722.95,4655.0,3326.480216804853,691.8359485274528,50.7,284.0,6478.2,9283.539999999999,10094.4,4235.8,4296.35,5612.4,5977.7,6238.3,0.0,0.0,0.0,0.40690242081211786,0.40690242081211786,9.04664449648557,0.5512043119078665,5.958106732719985,24
train_positive_vs_difficult_positive,process_count_max_60s,engineered,317.9169444641464,334.8723526044648,321.0,326.0,71.22396003970223,18.27696010537497,211.0,297.0,367.0,388.0,399.0,316.0,319.0,354.0,359.0,362.0,0.0,0.0,0.0,0.32609871487638825,0.32609871487638825,6.745159053167294,0.4430211449796522,5.7691198598560405,25
train_positive_vs_difficult_positive,process_count_mean_60s,engineered,313.3194079652205,328.45358320662433,316.75,319.0869565217391,69.77155713042231,16.71894810990632,209.16505376344082,292.7964404894327,362.2941176470589,380.6875,394.03333333333336,312.5510344827586,315.44994438264735,346.56349206349205,351.1442970822281,354.5581521739131,0.0,0.0,0.0,0.2983126280610301,0.2983126280610301,6.124833177624786,0.46355502363225654,5.7618676516932865,26
train_positive_vs_difficult_positive,process_count_max_120s,engineered,319.673026455777,336.8523182598741,324.0,326.0,71.82520841125059,18.877459453959386,212.0,299.0,369.0,391.0,402.0,318.0,320.0,357.0,360.0,367.0,0.0,0.0,0.0,0.32714393392171354,0.32714393392171354,6.654920685188663,0.4340024115185474,5.761146345440261,27
train_positive_vs_difficult_positive,process_count_mean_120s,engineered,313.2321599451885,328.07757832078147,316.60833333333335,318.8205128205128,69.74003881221992,16.350148200053958,209.20838537020518,291.5917553191489,362.5311475409836,380.56666666666666,393.0855874316939,312.45142857142855,315.20373573158076,346.15625,350.2165517241379,352.5831932773109,0.0,0.0,0.0,0.29309365497294954,0.29309365497294954,7.01279935580755,0.46520183364403317,5.758295488616983,28
train_positive_vs_difficult_positive,context_switches_per_s_min_30s,engineered,31170.68761225287,18677.256414662083,33349.4,12470.6,25207.993182238675,24914.32740938254,194.3,6808.4,50180.8,64364.4,70114.65999999997,5972.5,9383.3,18541.2,23920.5,36820.649999999994,0.08865877012554083,0.05724098454493417,-0.03141778558060666,-0.4985091121263695,0.4985091121263695,4.795354093672083,0.46423210153563965,5.758095307334092,29
train_positive_vs_difficult_positive,process_count_mean_30s,engineered,313.35189410598986,328.52306209579393,316.6666666666667,319.22222222222223,69.76780654903637,16.974930615013363,209.1628205128205,293.0,362.2809523809524,380.625,394.6312499999999,312.4818181818182,315.20714285714286,346.5916666666667,351.3254545454546,354.875,0.0,0.0,0.0,0.29880674881168146,0.29880674881168146,5.351173857012459,0.4575422233967155,5.756348972208397,30
train_positive_vs_difficult_positive,process_count_max_30s,engineered,316.5245052840627,333.06983400114484,320.0,323.0,70.76390652447445,18.05939482006016,210.0,295.0,366.0,386.0,398.0,315.0,318.0,352.0,358.0,361.0,0.0,0.0,0.0,0.32038873446957544,0.32038873446957544,5.7243836595207505,0.42796413520824794,5.748352869677824,31
train_positive_vs_difficult_positive,process_count,raw,313.3658770125541,328.51917572982256,317.0,320.0,69.76187216974047,17.278762027113093,209.0,292.0,362.0,381.0,395.0,312.0,315.0,346.0,352.0,356.0,0.0,0.0,0.0,0.2981779209923642,0.2981779209923642,5.112392420846352,0.44758247884277963,5.745760399835143,32
train_positive_vs_difficult_positive,process_count_min_30s,engineered,311.0417760124832,325.92959358900976,315.0,317.0,68.95333463486004,16.529752757919365,209.0,291.0,359.0,378.0,391.0,310.0,314.0,344.0,349.0,353.0,0.0,0.0,0.0,0.2969321699071677,0.2969321699071677,5.918856912205328,0.4482628016869668,5.745194971594135,33
train_positive_vs_difficult_positive,process_count_min_60s,engineered,310.021880984467,324.59587864911276,314.0,316.0,68.53092457260902,16.223607350632925,208.0,290.0,358.0,377.0,388.0,309.0,313.0,342.0,346.0,350.0,0.0,0.0,0.0,0.2926619711923086,0.2926619711923086,5.7465731759541505,0.4487493033663781,5.741411274558686,34
train_positive_vs_difficult_positive,process_count_min_120s,engineered,308.78604865593303,322.6645678305667,313.0,315.0,68.22687095410434,15.948360193721427,207.0,285.0,357.0,376.0,385.0,309.0,313.0,341.0,344.0,346.0,0.0,0.0,0.0,0.28012397653741633,0.28012397653741633,5.752877902113088,0.4461215325286033,5.726245509066019,35
train_positive_vs_difficult_positive,cpu_frequency_mhz,raw,1645.6177743102348,1101.0,1101.0,1101.0,894.9755290438873,0.0,1101.0,1101.0,2803.0,3504.0,3504.0,1101.0,1101.0,1101.0,1101.0,1101.0,0.0,0.0,0.0,-0.8605887175058332,0.8605887175058332,4.441835770372171,0.3519398538903469,5.654364341768351,36
train_positive_vs_difficult_positive,context_switches_per_s_min_120s,engineered,26912.271619223397,13242.5587628866,29087.3,9383.3,22030.372350845904,19628.258866569995,44.6,5939.0,43267.4,57740.0,62928.7,4838.9,6570.7,12357.0,18541.2,19784.1,0.08511241932051919,0.05724098454493417,-0.027871434775585017,-0.6551844761193476,0.6551844761193476,4.407214776538906,0.5087719084260459,5.571171161084299,37
train_positive_vs_difficult_positive,ram_used_mb,raw,12541.30806794808,14744.948425872924,14673.5,14505.2,3908.7667681835387,887.7632916400005,5845.4400000000005,8533.65,15599.8,16143.33,16316.145,13962.76,14118.45,15543.5,15894.5,16187.43,0.0,0.0,0.0,0.7774885057884455,0.7774885057884455,3.866915226181912,0.347332135301464,4.991735867271822,38
train_positive_vs_difficult_positive,ram_pct_min_120s,engineered,76.78079296404,83.79524899828276,84.5,82.3,17.97969939382207,5.588299354154297,46.6,66.0,89.7,93.4,94.2,80.3,81.3,88.1,92.0,92.0,0.0,0.0,0.0,0.5268678327939771,0.5268678327939771,4.050518619383681,0.311433666411527,4.888820118589185,39
train_positive_vs_difficult_positive,ram_pct_max_120s,engineered,80.0801546208951,88.7468803663423,87.7,87.7,18.251350178245183,4.482397192597818,50.2,72.5,93.6,96.5,97.4,83.6,84.4,92.7,95.2,96.40999999999994,0.0,0.0,0.0,0.6521649421058091,0.6521649421058091,3.8277251803754444,0.3469959526129582,4.826886075094212,40
train_positive_vs_difficult_positive,ram_pct_max_60s,engineered,79.61467125328038,88.16914710933028,87.1,87.2,18.171527699333225,4.51658056683592,49.7,72.2,92.8,96.0,96.9,83.3,84.0,92.2,94.2,96.2,0.0,0.0,0.0,0.6461004144635537,0.6461004144635537,3.7844192966111345,0.35053231598468804,4.781052027059376,41
train_positive_vs_difficult_positive,context_switches_per_s_mean_120s,engineered,39247.07862787676,25454.736527685516,49263.60333333333,20755.935117056855,29168.463759235638,22948.06766601176,1011.072,9463.026150121066,60257.059375,74248.71590909091,78353.96445480225,11885.75580601093,17410.866549744896,25993.367647058825,30850.3967364532,38879.31905487805,0.08511241932051919,0.05724098454493417,-0.027871434775585017,-0.5255583202890488,0.5255583202890488,3.7602646474613475,0.49218991846690563,4.778012886217303,42
train_positive_vs_difficult_positive,network_latency_ms_min_120s,engineered,39.66076408917011,39.27936160458453,38.497,38.81,28.986792973985235,3.6336731976864103,28.601100000000002,33.147,40.085,53.893,56.773,37.608,38.066,39.398,40.801,43.551,3.595999716291936,0.11448196908986834,-3.4815177472020675,-0.01846343882213781,0.01846343882213781,4.037800105248016,0.32125593008528525,4.377519474155439,43
train_positive_vs_difficult_positive,context_switches_per_s_mean_60s,engineered,39575.924341221034,26917.777056051633,49165.604942528735,20969.795559210528,30008.607205564625,25625.22620311227,1092.15,9451.625681818181,60265.00392857143,74772.84583333333,80213.78135416665,13189.64867816092,16783.324776785717,26462.754875000002,35404.24256410256,51486.269565217386,0.08511241932051919,0.05724098454493417,-0.027871434775585017,-0.45364623025885037,0.45364623025885037,3.2121573193611446,0.4708050145914551,4.13660856421145,44
train_positive_vs_difficult_positive,ram_pct_mean_120s,engineered,78.39267386574898,86.0528833426485,86.07583333333332,84.16458333333334,18.075727866018134,4.518484409988932,48.47549955396968,69.70959677419356,91.51066729323308,94.62404545454545,95.36578125,81.93318181818182,82.70268707482992,90.09183773216031,92.67176043557168,93.23519871420221,0.0,0.0,0.0,0.5814306345765362,0.5814306345765362,3.1153740217175248,0.32527586326034563,4.0220805195544065,45
train_positive_vs_difficult_positive,ram_pct_max_30s,engineered,79.26127739555997,87.57939324556384,86.8,86.4,18.10562652048827,4.774983621883494,49.370000000000026,72.0,92.3,95.5,96.5,82.7,83.5,91.7,94.2,95.8,0.0,0.0,0.0,0.6282394787648675,0.6282394787648675,2.9163203703316194,0.33411973544019996,3.878679584536687,46
train_positive_vs_difficult_positive,ram_pct_mean_60s,engineered,78.48535871354618,86.34853618279513,86.06875000000001,84.89565217391305,18.033837831174598,4.753811707887845,48.6815,71.16785714285714,91.52666666666669,94.66315789473684,95.53869230769229,81.9,82.74000000000001,90.71698564593301,92.94754563894523,94.26603260869564,0.0,0.0,0.0,0.5962618570151869,0.5962618570151869,2.955483397244263,0.32307213204458635,3.874817386304036,47
train_positive_vs_difficult_positive,cpu_pct_mean_120s,engineered,69.10213692782361,61.141784362204916,75.82,63.52203389830508,26.886159572576883,12.829996331608017,23.79482660781841,53.65651785714286,89.74838709677421,99.86576923076922,100.0,43.423123732251526,50.03945981554678,68.67181818181817,78.46839160839163,82.75238095238095,0.0,0.0,0.0,-0.3778934706669197,0.3778934706669197,2.9928595895913195,0.4231270304482331,3.7938800907064723,48
train_positive_vs_difficult_positive,ram_pct_min_60s,engineered,77.40390453223633,84.8016599885518,85.0,83.3,17.93567603031348,5.419769145129929,47.6,67.55,90.5,93.7,94.6,80.7,81.8,89.35,92.1,92.5,0.0,0.0,0.0,0.5583709651276703,0.5583709651276703,2.907591616298773,0.31832603066556137,3.7842886120920047,49
train_positive_vs_difficult_positive,cpu_pct_min_60s,engineered,56.706472090219165,46.38340011448197,58.5,45.5,28.199061330652572,13.642345272642237,16.2,36.5,74.9,99.9,100.0,28.7,36.2,57.6,61.4,64.3,0.0,0.0,0.0,-0.46603969695998343,0.46603969695998343,2.9600192055444348,0.34811300236738696,3.774171904871805,50
train_positive_vs_difficult_positive,ram_pct_mean_30s,engineered,78.53347965512111,86.44387237404838,86.06125,85.04444444444444,18.006863621918928,4.96238970829835,48.78423076923077,71.18209134615385,91.52451923076924,94.7,95.61347619047618,81.95678571428572,82.82083333333334,90.96333333333331,93.10249999999999,94.75791666666667,0.0,0.0,0.0,0.5989350180517182,0.5989350180517182,2.84440461987929,0.32632377236885635,3.7696634102998647,51
train_positive_vs_difficult_positive,ram_pct_min_30s,engineered,77.83264061280941,85.4206639954207,85.3,84.0,17.929817188663936,5.330982301278415,48.3,70.7,90.8,94.1,94.9,81.0,82.1,90.1,92.4,93.6,0.0,0.0,0.0,0.5736844841137373,0.5736844841137373,2.850406239699686,0.31704934437575355,3.7411400681891767,52
train_positive_vs_difficult_positive,ram_available_mb,raw,3647.404145684091,2302.72266742988,2374.1499999999996,2542.5,3052.2947316753675,887.7632781239155,904.27,1447.825,4902.875,8723.2,9644.604999999998,1153.1999999999998,1504.2,2929.25,3084.88,3217.91,0.0,0.0,0.0,-0.5982383946557838,0.5982383946557838,2.811654284516777,0.32138435731658455,3.7312770364891454,53
train_positive_vs_difficult_positive,ram_pct,raw,78.56399390027661,86.49290211791642,86.1,85.1,17.98705911479331,5.20689647458612,48.7,71.2,91.5,94.7,95.7,81.9,82.8,91.2,93.2,95.0,0.0,0.0,0.0,0.5988166988647459,0.5988166988647459,2.7918689201040063,0.3179443970357136,3.7086300160044656,54
train_positive_vs_difficult_positive,cpu_pct_min_120s,engineered,52.854766295481944,43.002919290211786,54.7,41.3,27.77500515933121,12.505970970501135,12.6,30.3,68.5,99.3,100.0,24.8,34.4,52.9,59.7,60.8,0.0,0.0,0.0,-0.4573974286136212,0.4573974286136212,2.7948446668924594,0.3253882624842003,3.577630357990281,55
train_positive_vs_difficult_positive,context_switches_per_s_mean_30s,engineered,39796.0905310948,27731.808072033684,47124.81875,20923.612662337662,30881.150978280566,27200.465770561514,1107.200000000001,9493.923076923076,60940.25,75179.536,81946.77649999992,12961.657142857142,16104.410000000002,26435.632142857143,38305.306249999994,75235.8925,0.08865877012554083,0.05724098454493417,-0.03141778558060666,-0.41459351645474773,0.41459351645474773,2.7042891110822884,0.445754160322397,3.5646367878594334,56
train_positive_vs_difficult_positive,cpu_pct_mean_60s,engineered,69.56981373567588,61.69592437412228,76.21380952380952,62.964516129032255,27.111382226052346,13.718885869314475,23.490225806451615,53.70340909090909,90.92920168067226,99.99677419354838,100.0,43.89065454545455,50.58760869565218,70.78968253968254,79.77235294117648,85.027,0.0,0.0,0.0,-0.3664782500579678,0.3664782500579678,2.7256916436930334,0.3841935998172705,3.4763634935682717,57
train_positive_vs_difficult_positive,context_switches_per_s_max_120s,engineered,58792.0956520196,52485.015922107676,68709.1,41780.65,55223.932727311156,38103.027188506516,5666.0,19082.1,80320.4,95132.0,117309.7,23371.0,32080.9,53229.4,140572.6,154175.3,0.08511241932051919,0.05724098454493417,-0.027871434775585017,-0.1329424143277151,0.1329424143277151,2.7692537739265592,0.40288162637824787,3.305077814632522,58
train_positive_vs_difficult_positive,context_switches_per_s_max_60s,engineered,54312.62977922908,45878.55710194731,65718.6,33921.8,47960.75628769922,36134.73578654608,4323.3,16512.6,76403.4,90333.5,110503.6,20660.4,27995.800000000003,46659.7,74263.7,153416.7,0.08511241932051919,0.05724098454493417,-0.027871434775585017,-0.19862883229738723,0.19862883229738723,2.6926581245548897,0.41074179755635715,3.302028754408634,59
train_positive_vs_difficult_positive,network_latency_ms_min_60s,engineered,41.18106615776081,40.230888825214905,39.047,39.337,35.402860423898375,3.98912043218746,29.559,35.498,41.065,54.2194,57.467,37.733,38.5,40.997,43.551,44.423,3.8336052202283852,0.11448196908986834,-3.719123251138517,-0.03771739555641584,0.03771739555641584,2.897591818141911,0.3018264586875107,3.2371356723858375,60
train_positive_vs_difficult_positive,context_switches_per_s_max_30s,engineered,50404.94808859546,40992.01941580756,59779.5,30059.2,43077.512177919154,34545.227011871015,3138.160000000007,14626.7,73445.3,87094.5,102851.93999999999,18906.6,23732.3,41197.4,68452.04999999999,146829.375,0.08865877012554083,0.05724098454493417,-0.03141778558060666,-0.24107815847713782,0.24107815847713782,2.5279072241611944,0.40076165390982066,3.169747036548153,61
train_positive_vs_difficult_positive,cpu_pct_min_30s,engineered,59.900251790907156,49.786147681740125,62.6,49.6,28.383555864419282,14.91881974466562,18.0,41.5,81.6,100.0,100.0,31.6,37.9,59.7,66.3,74.1,0.0,0.0,0.0,-0.4460711762490949,0.4460711762490949,2.356361439748595,0.3509935851852748,3.1534262011829646,62
train_positive_vs_difficult_positive,context_switches_per_s,raw,42684.4162660683,28293.558419243986,46098.15,20296.55,33096.75798427085,29975.990110991665,4912.92,12188.1,64552.475,76887.15000000001,87105.48499999996,10483.2,14568.975,28202.6,41152.899999999994,129293.90000000001,6.7522519327611885,0.05724098454493417,-6.695010948216254,-0.4557681411733037,0.4557681411733037,2.184104560700959,0.4520098357362004,3.0918825376104633,63
train_positive_vs_difficult_positive,net_recv_mb_s_max_60s,engineered,0.4060478867241563,1.1859135738831614,0.1915,0.1153,0.9709594578401877,11.74176534799883,0.0056,0.022,0.4226,0.8139,1.6170999999999927,0.0126,0.033,0.4501,2.8749,3.2715,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.09360985936178876,0.09360985936178876,2.8028215980373785,0.16590515054165877,3.062336607940826,64
train_positive_vs_difficult_positive,cpu_pct_mean_30s,engineered,69.8590827346554,61.98041952101196,76.975,62.900000000000006,27.33343714445046,14.466163106067336,23.511057692307695,53.945757575757575,91.97458333333333,100.0,100.0,42.66108333333334,50.63166666666666,71.99375,81.12533333333333,87.142,0.0,0.0,0.0,-0.3602888142197409,0.3602888142197409,2.3364992596400933,0.3610113867701342,3.0577994606299685,65
train_positive_vs_difficult_positive,disk_write_mb_s_min_60s,engineered,0.4479287128712871,0.6541086483390607,0.1654,0.2007,0.9117526422454607,1.057825668170493,0.0123,0.0246,0.4359,0.9899,2.0854,0.0676,0.0881,0.6093,2.2323000000000004,3.191,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.20879111816721868,0.20879111816721868,2.5030422948850823,0.25347767566913,2.9653110887214313,66
train_positive_vs_difficult_positive,network_latency_ms_min_30s,engineered,42.69616803430176,41.90637822349571,39.937,40.764,34.083972867977366,7.485375846341545,30.796,37.088,42.692,54.774,59.84699999999974,38.24,39.114,42.998,46.173,48.42359999999999,4.057025320944748,0.11448196908986834,-3.9425433518548796,-0.03200720869306673,0.03200720869306673,2.6273909293979036,0.2622699628864949,2.9216681009774654,67
train_positive_vs_difficult_positive,cpu_pct_std_120s,engineered,8.174149190021598,10.764361409685572,7.902821096342101,9.939628746000256,6.076817909810142,4.2992290013258945,0.2687539073255723,4.1474931594152995,10.562034872370228,13.965988960691904,18.16149269406838,6.464130823331357,7.746425510279405,12.8571486937774,16.57132641595614,19.097179995663687,0.23051280232640614,0.28620492272467085,0.05569212039826473,0.4920984703532523,0.4920984703532523,1.6807479064409578,0.2776055780311685,2.450451954825379,68
